x,y
0.0,-0.021613549436689253
0.01001001001001001,-0.01592569720654871
0.02002002002002002,0.0008804401380404156
0.03003003003003003,-0.19457749544464747
0.04004004004004004,0.007485539545067393
0.05005005005005005,0.0674118747137069
0.06006006006006006,0.15851943437543797
0.07007007007007007,0.08658882225083336
0.08008008008008008,0.11694584695499309
0.09009009009009009,NA
0.1001001001001001,0.17969944922316966
0.11011011011011011,-0.10814404991444646
0.12012012012012012,0.2508421205244903
0.13013013013013014,0.09366872270171897
0.14014014014014015,0.25703090358754516
0.15015015015015015,-0.01739673722291471
0.16016016016016016,-0.23351549428279558
0.17017017017017017,0.07831645451418164
0.18018018018018017,0.27884672459454657
0.19019019019019018,0.006184447937533755
0.2002002002002002,0.18592895938705595
0.21021021021021022,0.1645805206295342
0.22022022022022023,0.31420659875746765
0.23023023023023023,0.28068445020979527
0.24024024024024024,0.14388815425083498
0.2502502502502503,0.14004075800864957
0.2602602602602603,0.21981472044020295
0.2702702702702703,0.6173550389365469
0.2802802802802803,0.3918960299138159
0.2902902902902903,0.49950787914686434
0.3003003003003003,0.5097588277828783
0.3103103103103103,0.29125001927441785
0.3203203203203203,0.45780496746351634
0.3303303303303303,0.10780375627780195
0.34034034034034033,0.2864691055421302
0.35035035035035034,0.45177169391843014
0.36036036036036034,0.4456066356773082
0.37037037037037035,0.2705501947827511
0.38038038038038036,0.5141147223500647
0.39039039039039036,0.2955245365296459
0.4004004004004004,0.28126765567600975
0.41041041041041043,0.3549369957942663
0.42042042042042044,0.32298383641914297
0.43043043043043044,0.4796261585966093
0.44044044044044045,0.46554255484059887
0.45045045045045046,0.4605665020539875
0.46046046046046046,0.485414653943889
0.47047047047047047,0.3016640462773193
0.4804804804804805,0.6462465384253847
0.4904904904904905,0.4665726185164149
0.5005005005005005,0.7188237711885508
0.5105105105105106,0.5058905743841676
0.5205205205205206,0.47467720547088527
0.5305305305305306,0.7194891694569434
0.5405405405405406,0.15821865686993386
0.5505505505505506,0.6298011382226401
0.5605605605605606,0.4375533973120945
0.5705705705705706,0.5397657570168168
0.5805805805805806,0.4843387231628144
0.5905905905905906,0.7611193841546651
0.6006006006006006,0.5798045206853286
0.6106106106106106,0.3871744325552169
NA,0.7143199049128452
0.6306306306306306,0.5901313310693702
0.6406406406406406,0.8025625974817402
0.6506506506506506,0.41021465428168735
0.6606606606606606,0.8754967726763816
0.6706706706706707,0.36937414283686987
0.6806806806806807,0.8593540863976625
0.6906906906906907,0.7439275505030323
0.7007007007007007,0.4575264968245161
0.7107107107107107,0.6816859969956917
0.7207207207207207,0.5682726184389475
0.7307307307307307,0.7154727555282376
0.7407407407407407,0.7140069223491765
0.7507507507507507,0.8057818857223915
0.7607607607607607,0.5218859406341636
0.7707707707707707,0.7653659362738192
0.7807807807807807,0.5987911175289742
0.7907907907907908,0.8809173042816645
0.8008008008008008,0.9090247701310932
0.8108108108108109,0.8162368370989266
0.8208208208208209,0.7682610208776097
0.8308308308308309,0.69409718902852
0.8408408408408409,0.7630109597051704
0.8508508508508509,0.8297483286209975
0.8608608608608609,0.4994184745068547
0.8708708708708709,0.8098036806040866
0.8808808808808809,0.9019627912160721
0.8908908908908909,0.8687672830657378
0.9009009009009009,0.7544708568139438
0.9109109109109109,0.5676086892325067
0.9209209209209209,0.6843667601626036
0.9309309309309309,0.8806179736286951
0.9409409409409409,0.8681655271088817
0.950950950950951,0.9662280294330192
0.960960960960961,0.8201556828657711
0.970970970970971,1.1653357604397414
0.980980980980981,0.7851066463578902
0.990990990990991,0.8215396823806141
1.001001001001001,1.1781529618547357
1.011011011011011,0.7810469339683168
1.021021021021021,0.7490387434473308
1.031031031031031,0.8672017966017325
1.0410410410410411,0.5471765757307681
1.0510510510510511,1.1683158722372478
1.0610610610610611,0.7218068953906677
1.0710710710710711,0.9215946038980353
1.0810810810810811,0.6581718696089356
1.0910910910910911,0.8051545699567769
1.1011011011011012,1.0852612780921023
1.1111111111111112,0.857640341270959
1.1211211211211212,1.0866217334133474
1.1311311311311312,0.9747436168642799
1.1411411411411412,1.1188346523669448
1.1511511511511512,1.2322157867130046
1.1611611611611612,0.731235337960805
1.1711711711711712,0.794720469471614
1.1811811811811812,1.0120829372053606
1.1911911911911912,0.8570797431920969
1.2012012012012012,0.7589275188813182
1.2112112112112112,1.032554273630468
1.2212212212212212,1.0070000732304099
1.2312312312312312,1.1712015200821595
1.2412412412412412,0.8863358105470346
1.2512512512512513,0.837717825894162
1.2612612612612613,1.1016084708094676
1.2712712712712713,1.0285864260308313
1.2812812812812813,1.051434884295734
1.2912912912912913,1.007330839698967
1.3013013013013013,1.1898961865108912
1.3113113113113113,0.7566002972915917
1.3213213213213213,1.086519656159954
1.3313313313313313,0.7691979473444568
1.3413413413413413,0.9631237819552838
1.3513513513513513,0.9605379449544882
1.3613613613613613,0.7945128942560493
1.3713713713713713,0.6767239008768553
1.3813813813813813,1.1310636103624732
1.3913913913913913,1.1025694059491475
1.4014014014014013,0.9652319176988055
1.4114114114114114,0.8881996328513645
1.4214214214214214,0.6640037898006881
1.4314314314314314,1.013753328927936
1.4414414414414414,NA
1.4514514514514514,1.048657422869308
1.4614614614614614,0.9178838543582498
1.4714714714714714,0.9063542601377019
1.4814814814814814,0.9772249767181759
1.4914914914914914,1.0060343589684746
1.5015015015015014,1.1527044594967597
1.5115115115115114,0.891300888823267
1.5215215215215214,1.0455803469003555
1.5315315315315314,1.0620398260222583
1.5415415415415414,1.0846781587010488
1.5515515515515514,0.7144055795939841
1.5615615615615615,1.0001637922310216
1.5715715715715717,1.0698644181349106
1.5815815815815817,0.8261938781613343
1.5915915915915917,1.1156774100590516
1.6016016016016017,1.2700007908410909
1.6116116116116117,0.6908366811942175
1.6216216216216217,1.2407487820009546
1.6316316316316317,1.0361525139004013
1.6416416416416417,1.094087150673075
1.6516516516516517,0.7130606553236827
1.6616616616616617,1.0125689070879544
1.6716716716716717,0.925137203235762
1.6816816816816818,1.0414692908956515
1.6916916916916918,1.2648293028935176
1.7017017017017018,1.0217443659800813
1.7117117117117118,0.8866325173707061
1.7217217217217218,0.847067239578767
1.7317317317317318,1.2513802401919774
1.7417417417417418,0.8899231638328756
1.7517517517517518,0.866017801115746
1.7617617617617618,1.0507371770986003
1.7717717717717718,0.9522038154740904
1.7817817817817818,1.0924030928876876
1.7917917917917918,0.9481980894091705
1.8018018018018018,0.9559452070641913
1.8118118118118118,0.8421295045473236
1.8218218218218218,0.8209850542590258
1.8318318318318318,1.095992715048039
1.8418418418418419,1.3053909720921548
1.8518518518518519,0.9643965733422717
1.8618618618618619,0.9466363769313436
1.8718718718718719,0.7317517395453044
1.8818818818818819,0.8830876739374317
1.8918918918918919,0.833626331903998
