x,y
0.0,-0.03070563461371205
0.01669449081803005,0.06137178150198167
0.0333889816360601,-0.11160218283873209
0.05008347245409015,-0.02559623369054444
0.0667779632721202,0.12442548946675996
0.08347245409015025,0.02986832731981096
0.1001669449081803,-0.19992750303743317
0.11686143572621036,0.10263011625176846
0.1335559265442404,-0.2029637462218107
0.15025041736227046,-0.2092665740730724
0.1669449081803005,0.03665351901989288
0.18363939899833054,-0.0055094076615102424
0.2003338898163606,0.037044377905305736
0.21702838063439064,0.0472985372231052
0.2337228714524207,0.06679312270409465
0.25041736227045075,0.14364062855748094
0.2671118530884808,-0.04128560149958017
0.2838063439065108,-0.01277055978462528
0.3005008347245409,-0.05368258742785984
0.31719532554257096,-0.11482947763948462
0.333889816360601,-0.09695357139694025
0.35058430717863104,0.029371049677929025
0.3672787979966611,0.005816922936715444
0.38397328881469117,0.1567492319768486
0.4006677796327212,-0.012736700235082046
0.41736227045075125,-0.09807123629244172
0.4340567612687813,-0.17575879885848666
0.4507512520868113,0.09934150541895771
0.4674457429048414,0.17287168958311233
0.48414023372287146,0.043469240441801005
0.5008347245409015,0.07385318552579705
0.5175292153589316,-0.07341107035324577
0.5342237061769616,-0.11611371926530073
0.5509181969949917,-0.0637345311139043
0.5676126878130217,-0.174924666429464
0.5843071786310517,0.02872213156494054
0.6010016694490818,-0.22799319323183423
0.6176961602671118,-0.3021881796037486
0.6343906510851419,-0.13437438882324912
0.6510851419031719,0.11728454897034754
0.667779632721202,0.029493181233509233
0.6844741235392321,0.05212353717985585
0.7011686143572621,0.06223794467709248
0.7178631051752922,0.06572850883574773
0.7345575959933222,0.11461225001953536
0.7512520868113522,0.063554846615963
0.7679465776293823,0.10107643126169773
0.7846410684474123,-0.21734571030255906
0.8013355592654424,-0.15734263356137598
0.8180300500834724,0.19321274380498493
0.8347245409015025,0.0389840185205662
0.8514190317195326,0.07797971897341828
0.8681135225375626,NA
0.8848080133555927,-0.04976833870720114
0.9015025041736227,-0.10565568973433287
0.9181969949916527,0.11357463185918538
0.9348914858096828,-0.1655991824592594
0.9515859766277128,-0.01616978420317356
0.9682804674457429,0.1685724364293078
0.9849749582637729,-0.12323237686989533
1.001669449081803,-0.09444473606192746
1.018363939899833,0.07578255346778083
1.0350584307178632,0.04142696954304361
1.0517529215358932,0.0170827605543307
1.0684474123539232,NA
1.0851419031719534,0.03329231962167569
1.1018363939899833,0.09167788662455162
1.1185308848080133,0.06790537549684131
1.1352253756260433,-0.05131115423318804
1.1519198664440735,-0.04470614590954447
1.1686143572621035,-0.04038764261973077
1.1853088480801335,0.04629911904686157
1.2020033388981637,-0.13486903024068386
1.2186978297161937,0.029267642028396126
